class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
neutral,0.48039817810058594,0.13151367008686066,-0.3015410304069519,0.9997512698173523,0.4831770062446594,0.12112671881914139,-0.29682981967926025,0.9994010925292969,0.48529571294784546,0.12169250845909119,-0.2968316078186035,0.9994049072265625,0.4876459240913391,0.12235508114099503,-0.2969185709953308,0.9995141625404358,0.47725486755371094,0.12085095047950745,-0.29803571105003357,0.9993709325790405,0.47541236877441406,0.12125272303819656,-0.2980811893939972,0.9993628263473511,0.4736920893192291,0.12182922661304474,-0.29807353019714355,0.9994217753410339,0.4914954602718353,0.13130854070186615,-0.22655515372753143,0.9991620779037476,0.4706658720970154,0.13154156506061554,-0.2310110628604889,0.9989523887634277,0.4848864674568176,0.1445469707250595,-0.2704647183418274,0.9996212124824524,0.4773450493812561,0.14417651295661926,-0.2721785306930542,0.9994456768035889,0.5178619623184204,0.21548698842525482,-0.14141574501991272,0.9995719194412231,0.44549351930618286,0.21714425086975098,-0.13549181818962097,0.9996355772018433,0.5317342877388,0.3153681457042694,-0.02921314537525177,0.9033702611923218,0.43055039644241333,0.30834853649139404,-0.02245940826833248,0.8885829448699951,0.53586745262146,0.40267160534858704,-0.01738542504608631,0.6143516898155212,0.42010146379470825,0.3867782652378082,-0.00012083286128472537,0.6195409297943115,0.5375773906707764,0.4299587309360504,-0.019296759739518166,0.4873427450656891,0.41478806734085083,0.4096445143222809,-0.00040320534026250243,0.5280008912086487,0.533406138420105,0.42755326628685,-0.04558367282152176,0.5062090754508972,0.4157208502292633,0.41014817357063293,-0.02831687405705452,0.5448155999183655,0.5303926467895508,0.4165433645248413,-0.02654440328478813,0.4987379014492035,0.4197467267513275,0.40593788027763367,-0.010037878528237343,0.5400687456130981,0.5067935585975647,0.41031086444854736,0.0029551805928349495,0.9983966946601868,0.46198350191116333,0.4082867503166199,-0.0030055528040975332,0.9987096190452576,0.5118996500968933,0.5818480849266052,-0.017213713377714157,0.9259364008903503,0.4548909664154053,0.5828853845596313,-0.023861819878220558,0.9612979888916016,0.5188835263252258,0.7391107082366943,0.06508694589138031,0.9201781749725342,0.43605637550354004,0.7364412546157837,0.0573679618537426,0.9295518398284912,0.5122573971748352,0.7598816156387329,0.06655379384756088,0.5368979573249817,0.4354418218135834,0.7630905508995056,0.05978821963071823,0.4931785762310028,0.5298607349395752,0.7816102504730225,-0.04257567599415779,0.8703714609146118,0.4275033473968506,0.7905207276344299,-0.04680556058883667,0.8797361850738525
neutral,0.4786056578159332,0.13025154173374176,-0.21325257420539856,0.9997425079345703,0.4817579686641693,0.12007847428321838,-0.2061309516429901,0.9993890523910522,0.4841880798339844,0.12076599895954132,-0.20613305270671844,0.999401867389679,0.4868507981300354,0.12157843261957169,-0.2062009871006012,0.9995125532150269,0.47512370347976685,0.11976315826177597,-0.20754246413707733,0.9993537664413452,0.47311195731163025,0.12029468268156052,-0.2075696736574173,0.9993513226509094,0.47118711471557617,0.1210002452135086,-0.20755831897258759,0.999409019947052,0.4911230206489563,0.13117001950740814,-0.13888806104660034,0.999159574508667,0.4674154818058014,0.1314489245414734,-0.14520516991615295,0.9989250302314758,0.48363175988197327,0.14409172534942627,-0.1857757419347763,0.999610424041748,0.474968820810318,0.14353618025779724,-0.18775179982185364,0.9994184374809265,0.5169886350631714,0.2158980518579483,-0.07343287765979767,0.9995604753494263,0.44326886534690857,0.21865719556808472,-0.07855738699436188,0.9996111392974854,0.5307314395904541,0.3150632083415985,0.011356730945408344,0.895321786403656,0.42832475900650024,0.3084377944469452,0.008186012506484985,0.8802856206893921,0.5345349907875061,0.4025614559650421,0.021813075989484787,0.5818731784820557,0.41846489906311035,0.3879839777946472,0.02314550057053566,0.588613748550415,0.5354657769203186,0.4274003207683563,0.01986248604953289,0.4592750668525696,0.41351860761642456,0.4102623760700226,0.020957810804247856,0.5015387535095215,0.532357931137085,0.42706841230392456,-0.0018892778316512704,0.47670164704322815,0.4158202111721039,0.4097193479537964,-0.002299665007740259,0.5179271101951599,0.5292732119560242,0.4166193902492523,0.014168758876621723,0.47270500659942627,0.41975584626197815,0.4046107232570648,0.014449967071413994,0.5136998891830444,0.5057441592216492,0.4107319712638855,0.002915418241173029,0.9983725547790527,0.45866069197654724,0.40880507230758667,-0.0029690091032534838,0.9986075162887573,0.5124754905700684,0.5821471214294434,-0.029001226648688316,0.9264292120933533,0.4512235224246979,0.5839957594871521,-0.03390056639909744,0.9613052606582642,0.5202720761299133,0.738202691078186,0.025156300514936447,0.9195616841316223,0.4353572726249695,0.7365200519561768,0.022491607815027237,0.9253697395324707,0.5151544213294983,0.7578464150428772,0.02448214218020439,0.5195726156234741,0.4346889555454254,0.7613744139671326,0.023055123165249825,0.47118595242500305,0.5307482481002808,0.7820798754692078,-0.07045517861843109,0.8669090270996094,0.42791199684143066,0.7972607016563416,-0.07089142501354218,0.8738164305686951
neutral,0.47681814432144165,0.1322024017572403,-0.23024356365203857,0.999666154384613,0.47949451208114624,0.12117185443639755,-0.22311890125274658,0.9992389678955078,0.48173126578330994,0.12170536816120148,-0.22314520180225372,0.9992558360099792,0.4841335415840149,0.12232856452465057,-0.2232426106929779,0.9993952512741089,0.4735916554927826,0.12096207588911057,-0.22460918128490448,0.9992150664329529,0.47180992364883423,0.12144134193658829,-0.2246491014957428,0.9992210268974304,0.47004222869873047,0.1220737174153328,-0.22466936707496643,0.9993025064468384,0.48855820298194885,0.13135045766830444,-0.14812925457954407,0.9989498257637024,0.46663960814476013,0.131871297955513,-0.15449514985084534,0.9987475872039795,0.48161157965660095,0.1455603539943695,-0.19907428324222565,0.9995145797729492,0.4736877381801605,0.145229309797287,-0.20103399455547333,0.999287486076355,0.5139312148094177,0.21540264785289764,-0.06946907937526703,0.999489426612854,0.44196051359176636,0.22071614861488342,-0.07723020017147064,0.9995589256286621,0.5285865068435669,0.30732986330986023,0.024882718920707703,0.8812028765678406,0.42720741033554077,0.3083653748035431,0.018597988411784172,0.8754847049713135,0.5311089158058167,0.3959287405014038,0.03107491135597229,0.5440240502357483,0.41729626059532166,0.38825610280036926,0.03006153181195259,0.5732523798942566,0.5312913656234741,0.4120649993419647,0.027978381142020226,0.4267767667770386,0.41199636459350586,0.4111535847187042,0.026127899065613747,0.4871474504470825,0.5274781584739685,0.40728721022605896,0.003929332830011845,0.4434070587158203,0.4147757589817047,0.40987616777420044,0.000587133807130158,0.5036871433258057,0.5241957902908325,0.4027230143547058,0.022207222878932953,0.44145843386650085,0.4172877371311188,0.4036903381347656,0.020327409729361534,0.4997319281101227,0.5046210289001465,0.4107949435710907,0.0027380231767892838,0.9982161521911621,0.45813149213790894,0.4093451499938965,-0.0027939509600400925,0.9984248876571655,0.5117514133453369,0.5823320746421814,-0.020329920575022697,0.9284020662307739,0.45149603486061096,0.5837449431419373,-0.030035028234124184,0.9611735939979553,0.5200769901275635,0.7371604442596436,0.04902910813689232,0.9200314283370972,0.4355652332305908,0.7372424602508545,0.0402054488658905,0.922495424747467,0.5150148868560791,0.7564497590065002,0.050183676183223724,0.5141862630844116,0.4354352355003357,0.7600331902503967,0.04281395301222801,0.45837271213531494,0.5304557681083679,0.7818227410316467,-0.04598189890384674,0.864425539970398,0.4301076829433441,0.7974607348442078,-0.05422832816839218,0.8688938021659851
neutral,0.4763289988040924,0.13443593680858612,-0.2793005406856537,0.9995326399803162,0.47842374444007874,0.12256531417369843,-0.2710830867290497,0.9989767670631409,0.4803837239742279,0.12292654812335968,-0.2711290717124939,0.9989752769470215,0.48248571157455444,0.12335977703332901,-0.2712264657020569,0.9991609454154968,0.473349392414093,0.12251143902540207,-0.2711051404476166,0.9989694356918335,0.47175365686416626,0.12290621548891068,-0.27115732431411743,0.9989641308784485,0.470084011554718,0.12342862784862518,-0.2712023854255676,0.9990969896316528,0.48657163977622986,0.13162100315093994,-0.18463808298110962,0.9985842108726501,0.4671640992164612,0.13223598897457123,-0.18349023163318634,0.9983941316604614,0.48071402311325073,0.1474492996931076,-0.24400918185710907,0.9993477463722229,0.47370800375938416,0.14731889963150024,-0.24410144984722137,0.999087393283844,0.5118202567100525,0.21340812742710114,-0.09814508259296417,0.9993541836738586,0.4416392743587494,0.22170858085155487,-0.08748801052570343,0.9994680881500244,0.5264975428581238,0.30487358570098877,-0.023215893656015396,0.8674551844596863,0.4272623658180237,0.3083784282207489,-0.010293043218553066,0.8699497580528259,0.5297685861587524,0.3898846507072449,-0.060009878128767014,0.5135537385940552,0.4174695909023285,0.38782545924186707,-0.03435368090867996,0.5723137259483337,0.5301013588905334,0.4070819914340973,-0.07211378216743469,0.40008267760276794,0.4111577570438385,0.4113321304321289,-0.045549388974905014,0.48494577407836914,0.5265226364135742,0.4024792015552521,-0.10057276487350464,0.4169366955757141,0.41353875398635864,0.40964871644973755,-0.075503870844841,0.5027951598167419,0.5241029262542725,0.39890652894973755,-0.07187895476818085,0.41505587100982666,0.4116280972957611,0.4023887515068054,-0.04697050526738167,0.4993836283683777,0.5024428367614746,0.4106294810771942,0.0005343262455426157,0.9978381395339966,0.4598640501499176,0.4095437228679657,-0.0004897642647847533,0.9981558322906494,0.5099890828132629,0.5821610689163208,-0.01636478863656521,0.9250441193580627,0.44877028465270996,0.5825359225273132,-0.02230825647711754,0.9593092203140259,0.5180569887161255,0.7351081967353821,0.06606496870517731,0.9150776267051697,0.43873366713523865,0.7410436272621155,0.0626915693283081,0.9212108254432678,0.510933518409729,0.7585128545761108,0.06791755557060242,0.5252164006233215,0.4417452812194824,0.7618198394775391,0.06541364639997482,0.466352254152298,0.5275903344154358,0.7793886065483093,-0.03776543587446213,0.8580204844474792,0.4344746470451355,0.797848641872406,-0.0446842685341835,0.8648717999458313
neutral,0.4762112498283386,0.1359521448612213,-0.30680954456329346,0.9994922876358032,0.4780539572238922,0.12383463233709335,-0.29982179403305054,0.9989051222801208,0.4798659682273865,0.1241145133972168,-0.2998364567756653,0.9989016056060791,0.4818188548088074,0.12443942576646805,-0.2999165654182434,0.9990865588188171,0.47334590554237366,0.12380078434944153,-0.30045098066329956,0.9988848567008972,0.47177043557167053,0.12413148581981659,-0.3005055785179138,0.998873233795166,0.4702846109867096,0.12456538528203964,-0.3005269467830658,0.9990135431289673,0.48565834760665894,0.13207240402698517,-0.2166425734758377,0.9985136389732361,0.46819430589675903,0.1326349526643753,-0.2197105884552002,0.9982671737670898,0.4803059995174408,0.14871056377887726,-0.27238938212394714,0.9993113875389099,0.4737244248390198,0.14877642691135406,-0.27340763807296753,0.9990377426147461,0.5112331509590149,0.21293625235557556,-0.12731707096099854,0.9992948770523071,0.44163042306900024,0.2220800369977951,-0.1245768815279007,0.9994089603424072,0.5256091356277466,0.3051247298717499,-0.03637778013944626,0.8736811876296997,0.4272591173648834,0.308270663022995,-0.024037983268499374,0.8723445534706116,0.5297263264656067,0.3919256329536438,-0.0589449405670166,0.5250831246376038,0.4175742566585541,0.3903205096721649,-0.040251798927783966,0.5905272960662842,0.5302896499633789,0.41419723629951477,-0.06865955889225006,0.4043322503566742,0.4113059937953949,0.4127851724624634,-0.040821995586156845,0.49972882866859436,0.526793360710144,0.410361111164093,-0.09608033299446106,0.4224032163619995,0.41451817750930786,0.41143038868904114,-0.0715387612581253,0.5188266038894653,0.524814784526825,0.40194472670555115,-0.07008607685565948,0.42012178897857666,0.4166014790534973,0.4045438766479492,-0.05078374594449997,0.5148603320121765,0.5009640455245972,0.4101296365261078,-0.0005203016335144639,0.9975225925445557,0.46121329069137573,0.4098026156425476,0.0005589179927483201,0.997981607913971,0.5092235803604126,0.5814562439918518,-0.021207237616181374,0.9192444682121277,0.4518250524997711,0.582101583480835,-0.022954776883125305,0.9567340016365051,0.5158957242965698,0.733820915222168,0.05857023596763611,0.9112712740898132,0.4422207772731781,0.7391101717948914,0.060597725212574005,0.9207592606544495,0.5079609155654907,0.7596189379692078,0.059838633984327316,0.5440140962600708,0.4444815218448639,0.7636414170265198,0.06247716024518013,0.4771288335323334,0.527219295501709,0.7854356169700623,-0.04757777228951454,0.8569955825805664,0.43785667419433594,0.7988708019256592,-0.05012202262878418,0.8642545938491821
neutral,0.47624045610427856,0.13471120595932007,-0.2507563829421997,0.9995435476303101,0.4783102571964264,0.12315107136964798,-0.24472975730895996,0.9990062713623047,0.4802688956260681,0.12351750582456589,-0.2447415590286255,0.9990153312683105,0.48243704438209534,0.12392816692590714,-0.24482198059558868,0.9991790652275085,0.4733212888240814,0.12309453636407852,-0.24570810794830322,0.9989820718765259,0.4717540144920349,0.12350153923034668,-0.24574720859527588,0.9989793300628662,0.4702610969543457,0.12403018772602081,-0.2457561045885086,0.9990947246551514,0.48660358786582947,0.131941020488739,-0.17434625327587128,0.9986771941184998,0.4678474962711334,0.1326291263103485,-0.17859359085559845,0.9984283447265625,0.4804309010505676,0.14783109724521637,-0.22123758494853973,0.9993876814842224,0.47371435165405273,0.14766260981559753,-0.22258810698986053,0.9991236925125122,0.5124611854553223,0.2130025327205658,-0.09698434174060822,0.999343752861023,0.4416423439979553,0.2220323234796524,-0.10203913599252701,0.9994453191757202,0.5261837244033813,0.30715134739875793,-0.0011855848133563995,0.8818482160568237,0.42735403776168823,0.30843812227249146,-0.0012489084620028734,0.8786552548408508,0.5309069156646729,0.39581993222236633,0.005054580047726631,0.5334369540214539,0.41818690299987793,0.39113959670066833,0.014000791124999523,0.599256157875061,0.531192421913147,0.42096373438835144,0.002171554369851947,0.40903326869010925,0.4124344289302826,0.41398489475250244,0.011614513583481312,0.507344126701355,0.5274161100387573,0.4169214069843292,-0.02256237156689167,0.4275764226913452,0.41642752289772034,0.4123396575450897,-0.014621332287788391,0.5264971256256104,0.5258194208145142,0.41196975111961365,-0.0038215958047658205,0.42718029022216797,0.42205777764320374,0.40654727816581726,0.004275037907063961,0.5218188166618347,0.5029875636100769,0.41028013825416565,0.0006980422185733914,0.9975646734237671,0.4607012867927551,0.41043320298194885,-0.0007054747547954321,0.9979889988899231,0.5108078122138977,0.5815686583518982,-0.02592027559876442,0.9177053570747375,0.4537588953971863,0.5824843049049377,-0.03062063455581665,0.955506443977356,0.5189260840415955,0.7344704270362854,0.038982048630714417,0.9079420566558838,0.44084134697914124,0.7340596914291382,0.03309717774391174,0.9148321747779846,0.5128667950630188,0.7578887343406677,0.039419569075107574,0.534333348274231,0.4389117360115051,0.7635651230812073,0.03430933132767677,0.46007534861564636,0.5284541845321655,0.7824735045433044,-0.05719810724258423,0.8514708876609802,0.4342908263206482,0.7996233105659485,-0.0647415816783905,0.8557438850402832
neutral,0.4849107265472412,0.12802739441394806,-0.247219055891037,0.9996903538703918,0.4874148368835449,0.11870408803224564,-0.23953931033611298,0.9992935061454773,0.48932260274887085,0.11961393058300018,-0.2395331859588623,0.9992921948432922,0.4914398193359375,0.1205507293343544,-0.2395874559879303,0.9994086027145386,0.4822501540184021,0.11785946041345596,-0.24049243330955505,0.9992966055870056,0.480584055185318,0.11826186627149582,-0.24055325984954834,0.9993010759353638,0.4789718985557556,0.11887887120246887,-0.24059167504310608,0.9993830919265747,0.4957420229911804,0.1303253024816513,-0.16438475251197815,0.9990290999412537,0.4772018492221832,0.1300559788942337,-0.1691036820411682,0.9989397525787354,0.488859087228775,0.14265000820159912,-0.21651999652385712,0.999561071395874,0.48286017775535583,0.14159661531448364,-0.21796159446239471,0.9993914365768433,0.5212464332580566,0.21282793581485748,-0.09045152366161346,0.9994845390319824,0.45074033737182617,0.21727581322193146,-0.1098298579454422,0.9996178150177002,0.5357277393341064,0.3081675171852112,-0.020546788349747658,0.8913083076477051,0.4325729310512543,0.3058798909187317,-0.03981626778841019,0.9003925919532776,0.5424824953079224,0.3976893126964569,-0.04152866080403328,0.5724757313728333,0.4235108494758606,0.3911471366882324,-0.05920686572790146,0.6497870683670044,0.5459662079811096,0.4238795042037964,-0.05058399960398674,0.4480975568294525,0.4188334047794342,0.4144553244113922,-0.07067688554525375,0.5561381578445435,0.5425785779953003,0.4189302325248718,-0.07674391567707062,0.4671388566493988,0.42501625418663025,0.4135466516017914,-0.09761260449886322,0.5731843113899231,0.5380904674530029,0.41265353560447693,-0.0523386113345623,0.4652043581008911,0.42895764112472534,0.4066719114780426,-0.0704462081193924,0.5672024488449097,0.5116071701049805,0.4107745885848999,0.0022270686458796263,0.9981362819671631,0.4672251343727112,0.4088979959487915,-0.002238710643723607,0.9984961748123169,0.5165931582450867,0.5832116007804871,-0.03169122338294983,0.928081214427948,0.4569399952888489,0.5825867056846619,-0.0361347422003746,0.9617735147476196,0.5219930410385132,0.739611029624939,0.027367090806365013,0.9180489778518677,0.43905743956565857,0.7336571216583252,0.029820967465639114,0.9248197674751282,0.5128111839294434,0.7628892660140991,0.02727273479104042,0.5395220518112183,0.43843159079551697,0.7572189569473267,0.030367553234100342,0.4755001664161682,0.5320307016372681,0.7842310070991516,-0.06937773525714874,0.8651410937309265,0.42642372846603394,0.7953945398330688,-0.06954040378332138,0.8698957562446594
neutral,0.4879995286464691,0.12942926585674286,-0.28085002303123474,0.9996968507766724,0.4898015558719635,0.11958061903715134,-0.2730315923690796,0.999261200428009,0.49134692549705505,0.12033741176128387,-0.2730509042739868,0.9992343187332153,0.49310606718063354,0.12114012986421585,-0.2731245160102844,0.9993575215339661,0.4857524335384369,0.11903291195631027,-0.27330508828163147,0.999303936958313,0.48446694016456604,0.11947538703680038,-0.27336636185646057,0.9993074536323547,0.4832640588283539,0.12009231746196747,-0.2734174132347107,0.9994041919708252,0.4968872666358948,0.1304197460412979,-0.19036373496055603,0.9989277720451355,0.4821755886077881,0.13028952479362488,-0.19256331026554108,0.9989578127861023,0.49133071303367615,0.1435227245092392,-0.2471482753753662,0.9995224475860596,0.48660582304000854,0.14300718903541565,-0.2478872537612915,0.9994025230407715,0.5222910642623901,0.21209734678268433,-0.11131584644317627,0.9994617700576782,0.4541258215904236,0.21692544221878052,-0.11385279893875122,0.9996668696403503,0.536747395992279,0.3062717616558075,-0.05129947140812874,0.8932603597640991,0.43542027473449707,0.3065430819988251,-0.06675288826227188,0.9111817479133606,0.5440170764923096,0.3971986770629883,-0.09916417300701141,0.5862812399864197,0.4242245554924011,0.3937176764011383,-0.11816543340682983,0.6881465315818787,0.5482503175735474,0.423312783241272,-0.11401084810495377,0.4598316550254822,0.41956132650375366,0.41559046506881714,-0.13530385494232178,0.5916684865951538,0.5454151034355164,0.41830092668533325,-0.14282049238681793,0.48019224405288696,0.4233734607696533,0.41598284244537354,-0.1652050018310547,0.6092734932899475,0.5414296388626099,0.4100291430950165,-0.11183563619852066,0.47933849692344666,0.4302603602409363,0.40890824794769287,-0.13164517283439636,0.6030875444412231,0.5121194124221802,0.41147440671920776,0.0019330938812345266,0.9982172250747681,0.47247830033302307,0.40994974970817566,-0.0019209651509299874,0.9986434578895569,0.5155516266822815,0.5825615525245667,-0.02377641573548317,0.927212119102478,0.46194109320640564,0.5825948119163513,-0.0285131074488163,0.9634042382240295,0.5157002806663513,0.737091600894928,0.05216161534190178,0.9175397157669067,0.4404323995113373,0.7331279516220093,0.0462670773267746,0.9313530325889587,0.5041770935058594,0.7629652619361877,0.053411226719617844,0.5500591993331909,0.4428819715976715,0.7572767734527588,0.047645214945077896,0.5058735609054565,0.5283029675483704,0.7817268371582031,-0.04832533746957779,0.8673911094665527,0.43080973625183105,0.7841096520423889,-0.05712716653943062,0.8793712854385376
neutral,0.48781663179397583,0.12957510352134705,-0.2583386301994324,0.9997360706329346,0.49014782905578613,0.11954519897699356,-0.2478717565536499,0.9993326663970947,0.4919290542602539,0.12031552195549011,-0.24790184199810028,0.9993022680282593,0.4938516616821289,0.12114295363426208,-0.24798278510570526,0.9994066953659058,0.485495001077652,0.11898545920848846,-0.2497425079345703,0.9993800520896912,0.4840817451477051,0.11941001564264297,-0.24976782500743866,0.999381422996521,0.4826694428920746,0.12000171840190887,-0.24978797137737274,0.9994650483131409,0.4979071617126465,0.13041676580905914,-0.16397550702095032,0.9990254640579224,0.4811568260192871,0.13020113110542297,-0.1726161241531372,0.9990648627281189,0.4914647936820984,0.14375215768814087,-0.22468659281730652,0.9995773434638977,0.48583951592445374,0.14310775697231293,-0.22749125957489014,0.999484658241272,0.5225425362586975,0.21325065195560455,-0.09052041918039322,0.9995027780532837,0.45276767015457153,0.2169206142425537,-0.10453841835260391,0.9997058510780334,0.5368033051490784,0.3115776777267456,-0.03177774325013161,0.9048933982849121,0.4359247088432312,0.30814841389656067,-0.05773043632507324,0.9195024371147156,0.5450124144554138,0.40196526050567627,-0.08103993535041809,0.624775230884552,0.4260103702545166,0.3958454132080078,-0.10501539707183838,0.7183213829994202,0.5501846075057983,0.425184428691864,-0.10226112604141235,0.4954327642917633,0.421396404504776,0.4174799919128418,-0.12157926708459854,0.6213515996932983,0.5472642779350281,0.42127525806427,-0.12841829657554626,0.5178238749504089,0.42551714181900024,0.41786372661590576,-0.1500537097454071,0.6395274996757507,0.5423867106437683,0.41243353486061096,-0.09396637976169586,0.5183507800102234,0.43250441551208496,0.4102995693683624,-0.1178915873169899,0.6323014497756958,0.5091567039489746,0.4124601483345032,0.00274240062572062,0.9983100891113281,0.47112956643104553,0.41147148609161377,-0.0026851424481719732,0.998730480670929,0.5097069144248962,0.5811337828636169,-0.02350895293056965,0.9267856478691101,0.4637637138366699,0.5840035080909729,-0.029492855072021484,0.964176595211029,0.5115380883216858,0.7336244583129883,0.05016203969717026,0.9166498184204102,0.4477319121360779,0.7335048317909241,0.045154035091400146,0.9346988201141357,0.5032294988632202,0.7634449601173401,0.05094853788614273,0.5745319724082947,0.44894757866859436,0.7592532634735107,0.04651110991835594,0.5303807258605957,0.5233944654464722,0.781689465045929,-0.050093650817871094,0.8691256642341614,0.43870073556900024,0.7871789336204529,-0.057978224009275436,0.8840388059616089
neutral,0.4848051071166992,0.1284957230091095,-0.09852924942970276,0.9997401833534241,0.4880503714084625,0.11852049082517624,-0.09134150296449661,0.9993523359298706,0.4903336465358734,0.11933829635381699,-0.09135599434375763,0.9993274211883545,0.49270883202552795,0.12026628851890564,-0.09142027795314789,0.9994386434555054,0.4818267822265625,0.11783862113952637,-0.09243461489677429,0.9994004964828491,0.4798697531223297,0.11826774477958679,-0.09241718798875809,0.9993941783905029,0.4779518246650696,0.11888575553894043,-0.09240231662988663,0.9994789958000183,0.49699005484580994,0.130276620388031,-0.040672916918992996,0.9990492463111877,0.47344261407852173,0.1298198252916336,-0.04588561877608299,0.9990657567977905,0.48942750692367554,0.14327095448970795,-0.07834264636039734,0.9995713233947754,0.48096901178359985,0.14239782094955444,-0.07988178730010986,0.9994753003120422,0.5207440853118896,0.2140253633260727,-0.012891719117760658,0.9995598196983337,0.447012722492218,0.21591554582118988,-0.018225399777293205,0.9997032284736633,0.5345166921615601,0.3119850754737854,0.02998606488108635,0.885528028011322,0.4347715973854065,0.3078721761703491,0.02446490153670311,0.8932918310165405,0.5434175729751587,0.4009275436401367,0.029661882668733597,0.608086347579956,0.42498779296875,0.3947192430496216,0.03380849212408066,0.6682280898094177,0.5489276647567749,0.42443469166755676,0.024096379056572914,0.49326178431510925,0.42122164368629456,0.414918452501297,0.02858295664191246,0.5821592807769775,0.5458944439888,0.42049646377563477,0.007315655238926411,0.5129590630531311,0.42474275827407837,0.4143648147583008,0.009305078536272049,0.5994980931282043,0.5407352447509766,0.4122411608695984,0.02285507507622242,0.5159285664558411,0.4280886650085449,0.4099619686603546,0.025438079610466957,0.596448540687561,0.5086525678634644,0.4113287627696991,0.0026893806643784046,0.9984452724456787,0.4641018509864807,0.40830153226852417,-0.0026439568027853966,0.9987324476242065,0.5126299262046814,0.580199122428894,-0.023912940174341202,0.9265964031219482,0.4568496346473694,0.5830013751983643,-0.03144276887178421,0.9597164392471313,0.5188978910446167,0.7336372137069702,0.016762414947152138,0.9089514017105103,0.44710248708724976,0.7332695126533508,0.016754528507590294,0.9203773736953735,0.5123106241226196,0.7550435662269592,0.016054658219218254,0.5182371735572815,0.4471791684627533,0.7534604668617249,0.01773124188184738,0.48086708784103394,0.5288078784942627,0.7815021276473999,-0.06312422454357147,0.8479066491127014,0.4365808069705963,0.7892122268676758,-0.05858349800109863,0.860510528087616
